"","denominator_value","numerator_value","drug_concept_id","drug_name","conc_1_exct","conc_2_exct","conc_3_exct","conc_4_exct","conc_5_exct","conc_6_exct","conc_7_exct","conc_8_exct","conc_9_exct"
"6198",1990,19900,44135710,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6199",1990,597000,44135710,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6200",1990,39800,44135710,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6201",1990,299000,44135710,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6202",1990,199000,44135710,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6203",1990,59700,44135711,"1990 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6204",1990,438000,44135711,"1990 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6205",1990,299000,44135711,"1990 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6206",1990,99500,44135711,"1990 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6207",1990,299000,44135713,"1990 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution [Thunas Natural Aid] by Thuna Herbal Remedies",150,250,100,NA,NA,NA,NA,NA,NA
"6208",1990,199000,44135713,"1990 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution [Thunas Natural Aid] by Thuna Herbal Remedies",150,250,100,NA,NA,NA,NA,NA,NA
"6209",1990,498000,44135713,"1990 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution [Thunas Natural Aid] by Thuna Herbal Remedies",150,250,100,NA,NA,NA,NA,NA,NA
"6210",1990,79600,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6211",1990,498,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6212",1990,597000,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6213",1990,19900,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6214",1990,299000,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6215",1990,199000,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6216",1990,79.6,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6217",1990,39800,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6218",1990,199,44135714,"1990 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6219",2000,3e+05,44135783,"2000 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution",150,250,100,NA,NA,NA,NA,NA,NA
"6220",2000,2e+05,44135783,"2000 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution",150,250,100,NA,NA,NA,NA,NA,NA
"6221",2000,5e+05,44135783,"2000 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution",150,250,100,NA,NA,NA,NA,NA,NA
"6222",2000,3e+05,44135784,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution Box of 20",30,220,50,150,NA,NA,NA,NA,NA
"6223",2000,1e+05,44135784,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution Box of 20",30,220,50,150,NA,NA,NA,NA,NA
"6224",2000,440000,44135784,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution Box of 20",30,220,50,150,NA,NA,NA,NA,NA
"6225",2000,60000,44135784,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution Box of 20",30,220,50,150,NA,NA,NA,NA,NA
"6226",2000,2e+05,44135786,"2000 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution [Thunas Natural Aid]",150,250,100,NA,NA,NA,NA,NA,NA
"6227",2000,3e+05,44135786,"2000 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution [Thunas Natural Aid]",150,250,100,NA,NA,NA,NA,NA,NA
"6228",2000,5e+05,44135786,"2000 MG Frangula alnus bark extract 150 MG/MG / sennosides, USP 250 MG/MG / Taraxacum officinale leaf extract 100 MG/MG Oral Solution [Thunas Natural Aid]",150,250,100,NA,NA,NA,NA,NA,NA
"6229",2000,1e+05,44135788,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6230",2000,440000,44135788,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6231",2000,60000,44135788,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6232",2000,3e+05,44135788,"2000 MG Cascara sagrada 30 MG/MG / Glycyrrhiza glabra extract 220 MG/MG / Linum catharticum extract 50 MG/MG / sennosides, USP 150 MG/MG Oral Solution",30,220,50,150,NA,NA,NA,NA,NA
"6233",2000,40000,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6234",2000,200,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6235",2000,6e+05,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6236",2000,20000,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6237",2000,80000,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6238",2000,3e+05,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6239",2000,80,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6240",2000,2e+05,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6241",2000,500,44135789,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution [Breathe Easy]",40,0.04,300,0.1,100,10,NA,NA,NA
"6242",2000,20000,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6243",2000,6e+05,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6244",2000,80,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6245",2000,500,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6246",2000,3e+05,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6247",2000,40000,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6248",2000,80000,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6249",2000,2e+05,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6250",2000,200,44135790,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution Box of 20",40,0.04,300,0.1,100,10,NA,NA,NA
"6251",2000,80,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6252",2000,40000,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6253",2000,2e+05,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6254",2000,200,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6255",2000,6e+05,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6256",2000,500,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6257",2000,80000,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6258",2000,20000,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6259",2000,3e+05,44135791,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / ... Oral Solution [Breathe Easy] Box of 20 by Traditional Medicinals",40,0.04,300,0.1,NA,NA,NA,NA,NA
"6260",2000,3e+05,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6261",2000,80000,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6262",2000,500,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6263",2000,40000,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6264",2000,200,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6265",2000,2e+05,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6266",2000,6e+05,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6267",2000,20000,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6268",2000,80,44135793,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ... Oral Solution [Breathe Easy] Box of 20",40,0.04,300,0.1,100,NA,NA,NA,NA
"6269",2000,6e+05,44135794,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution",40,0.04,300,0.1,100,10,NA,NA,NA
"6270",2000,2e+05,44135794,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution",40,0.04,300,0.1,100,10,NA,NA,NA
"6271",2000,3e+05,44135794,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution",40,0.04,300,0.1,100,10,NA,NA,NA
"6272",2000,80,44135794,"2000 MG Asclepias tuberosa flowering top extract 40 MG/MG / Calendula officinalis extract 0.04 MG/MG / Ephedra sinica root extract 300 MG/MG / Eucalyptus oil 0.1 MG/MG / Fennel extract 100 MG/MG / ginger root 10 MG/MG / ... Oral Solution",40,0.04,300,0.1,100,10,NA,NA,NA
